Date,GoldPrice_Gm,AfterImportDuty,ConsumerPrice_gst,Gold916_gst,GoldPrice_Oz
10/3/2017,2676.38,3010.93,3101.26,2840.75,83244.60
10/2/2017,2674.88,3009.24,3099.52,2839.16,83198.10
9/29/2017,2694.62,3031.45,3122.39,2860.11,83812.10
9/28/2017,2703.71,3041.67,3132.92,2869.75,84094.70
9/27/2017,2708.98,3047.60,3139.03,2875.35,84258.70
9/26/2017,2732.94,3074.56,3166.80,2900.79,85003.80
9/25/2017,2708.14,3046.66,3138.06,2874.46,84232.60
9/22/2017,2697.13,3034.27,3125.30,2862.77,83890.10
9/21/2017,2691.92,3028.41,3119.26,2857.24,83728.10
9/20/2017,2709.79,3048.51,3139.97,2876.21,84283.80
9/19/2017,2707.59,3046.04,3137.42,2873.88,84215.50
9/18/2017,2705.01,3043.14,3134.43,2871.14,84135.10
9/15/2017,2727.01,3067.89,3159.93,2894.50,84819.50
9/14/2017,2729.18,3070.33,3162.44,2896.80,84887.10
9/13/2017,2731.58,3073.03,3165.22,2899.34,84961.50
9/12/2017,2730.95,3072.32,3164.49,2898.67,84942.10
9/11/2017,2741.67,3084.38,3176.91,2910.05,85275.40
9/8/2017,2762.97,3108.34,3201.59,2932.66,85937.90
9/7/2017,2766.29,3112.08,3205.44,2936.18,86041.10
9/6/2017,2757.98,3102.73,3195.81,2927.36,85782.90
9/5/2017,2753.19,3097.34,3190.26,2922.28,85633.80
9/4/2017,2745.67,3088.88,3181.55,2914.30,85400.00
9/1/2017,2717.87,3057.60,3149.33,2884.79,84535.10
8/31/2017,2696.01,3033.01,3124.00,2861.58,83855.20
8/30/2017,2690.96,3027.33,3118.15,2856.23,83698.20
8/29/2017,2714.17,3053.44,3145.04,2880.86,84420.00
8/28/2017,2640.67,2970.75,3059.87,2802.84,82133.90
8/25/2017,2646.24,2977.02,3066.33,2808.76,82307.40
8/24/2017,2653.86,2985.59,3075.16,2816.85,82544.30
8/23/2017,2652.44,2984.00,3073.52,2815.34,82500.00
8/22/2017,2647.85,2978.83,3068.19,2810.46,82357.30
8/21/2017,2665.22,2998.37,3088.32,2828.90,82897.50
8/18/2017,2671.40,3005.33,3095.49,2835.47,83089.90
8/17/2017,2650.94,2982.31,3071.78,2813.75,82453.60
8/16/2017,2625.37,2953.54,3042.15,2786.61,81658.00
8/15/2017,2618.63,2945.96,3034.34,2779.46,81448.40
8/14/2017,2643.37,2973.79,3063.00,2805.71,82217.90
8/11/2017,2651.77,2983.24,3072.74,2814.63,82479.20
8/10/2017,2645.11,2975.75,3065.02,2807.56,82272.20
8/9/2017,2608.83,2934.93,3022.98,2769.05,81143.80
8/8/2017,2581.73,2904.45,2991.58,2740.29,80300.90
8/7/2017,2581.29,2903.95,2991.07,2739.82,80287.10
8/4/2017,2572.94,2894.56,2981.40,2730.96,80027.40
8/3/2017,2596.00,2920.50,3008.12,2755.44,80744.70
8/2/2017,2597.06,2921.69,3009.34,2756.56,80777.70
8/1/2017,2618.08,2945.34,3033.70,2778.87,81431.30
7/31/2017,2614.33,2941.12,3029.35,2774.88,81314.90
7/28/2017,2609.58,2935.78,3023.85,2769.85,81167.00
7/27/2017,2599.16,2924.06,3011.78,2758.79,80842.80
7/26/2017,2582.70,2905.54,2992.71,2741.32,80330.80
7/25/2017,2596.59,2921.16,3008.79,2756.05,80763.00
7/24/2017,2596.80,2921.40,3009.04,2756.28,80769.50
7/21/2017,2582.27,2905.05,2992.20,2740.86,80317.60
7/20/2017,2566.15,2886.92,2973.53,2723.75,79816.20
7/19/2017,2568.89,2890.00,2976.70,2726.66,79901.30
7/18/2017,2566.39,2887.19,2973.81,2724.01,79823.60
7/17/2017,2554.02,2873.27,2959.47,2710.87,79439.00
7/14/2017,2549.77,2868.49,2954.54,2706.36,79306.70
7/13/2017,2525.21,2840.86,2926.09,2680.30,78542.90
7/12/2017,2529.71,2845.92,2931.30,2685.07,78682.70
7/11/2017,2514.30,2828.59,2913.45,2668.72,78203.50
7/10/2017,2514.46,2828.77,2913.63,2668.89,78208.40
7/7/2017,2524.88,2840.49,2925.70,2679.94,78532.50
7/6/2017,2550.49,2869.30,2955.38,2707.13,79329.10
7/5/2017,2541.94,2859.68,2945.47,2698.05,79063.20
7/4/2017,2546.03,2864.28,2950.21,2702.39,79190.40
7/3/2017,2563.30,2883.71,2970.22,2720.72,79727.60
6/30/2017,2581.57,2904.27,2991.40,2740.12,80295.90
6/29/2017,2582.20,2904.98,2992.13,2740.79,80315.50
6/28/2017,2591.07,2914.95,3002.40,2750.20,80591.20
6/27/2017,2591.07,2914.95,3002.40,2750.20,80591.30
6/26/2017,2582.70,2905.54,2992.71,2741.32,80331.10
6/23/2017,2604.38,2929.93,3017.83,2764.33,81005.20
6/22/2017,2595.97,2920.47,3008.08,2755.40,80743.80
6/21/2017,2576.96,2899.08,2986.05,2735.22,80152.40
6/20/2017,2574.63,2896.46,2983.35,2732.75,80080.00
6/19/2017,2584.51,2907.57,2994.80,2743.24,80387.10
6/16/2017,2600.22,2925.25,3013.01,2759.92,80876.00
6/15/2017,2599.07,2923.95,3011.67,2758.69,80840.10
6/14/2017,2636.10,2965.61,3054.58,2798.00,81992.00
6/13/2017,2611.97,2938.47,3026.62,2772.38,81241.30
6/12/2017,2624.18,2952.20,3040.77,2785.35,81621.00
6/9/2017,2616.80,2943.90,3032.22,2777.51,81391.70
6/8/2017,2632.48,2961.54,3050.39,2794.16,81879.30
6/7/2017,2669.44,3003.12,3093.21,2833.38,83029.00
6/6/2017,2679.55,3014.49,3104.92,2844.11,83343.40
6/5/2017,2648.44,2979.50,3068.89,2811.10,82375.70
6/2/2017,2642.36,2972.66,3061.84,2804.65,82186.50
6/1/2017,2624.68,2952.77,3041.35,2785.88,81636.60
5/31/2017,2626.56,2954.88,3043.53,2787.87,81695.20
5/30/2017,2624.07,2952.08,3040.64,2785.23,81617.80
5/29/2017,2622.96,2950.83,3039.35,2784.04,81583.10
5/26/2017,2620.52,2948.09,3036.53,2781.46,81507.20
5/25/2017,2611.42,2937.85,3025.99,2771.81,81224.10
5/24/2017,2608.37,2934.42,3022.45,2768.56,81129.50
5/23/2017,2626.35,2954.64,3043.28,2787.64,81688.70
5/22/2017,2612.23,2938.76,3026.92,2772.66,81249.30
5/19/2017,2602.74,2928.08,3015.92,2762.58,80954.30
5/18/2017,2618.42,2945.72,3034.09,2779.23,81442.00
5/17/2017,2593.15,2917.29,3004.81,2752.41,80655.90
5/16/2017,2543.02,2860.90,2946.73,2699.20,79096.80
5/15/2017,2542.55,2860.37,2946.18,2698.70,79082.30
5/12/2017,2546.94,2865.31,2951.27,2703.36,79218.60
5/11/2017,2531.95,2848.44,2933.89,2687.44,78752.50
5/10/2017,2542.74,2860.58,2946.40,2698.90,79088.20
5/9/2017,2537.44,2854.62,2940.26,2693.28,78923.30
5/8/2017,2542.06,2859.82,2945.61,2698.18,79066.90
5/5/2017,2540.91,2858.52,2944.28,2696.96,79031.10
5/4/2017,2534.63,2851.46,2937.00,2690.29,78835.80
5/3/2017,2578.35,2900.64,2987.66,2736.70,80195.80
5/2/2017,2592.15,2916.17,3003.66,2751.35,80625.00
5/1/2017,2619.34,2946.76,3035.16,2780.21,81470.70
4/28/2017,2619.34,2946.76,3035.16,2780.21,81470.70
4/27/2017,2604.03,2929.53,3017.42,2763.96,80994.40
4/26/2017,2600.70,2925.79,3013.56,2760.42,80890.90
4/25/2017,2620.10,2947.61,3036.04,2781.01,81494.20
4/24/2017,2630.09,2958.85,3047.62,2791.62,81804.90
4/21/2017,2661.81,2994.54,3084.38,2825.29,82791.50
4/20/2017,2662.95,2995.82,3085.69,2826.49,82826.90
4/19/2017,2655.48,2987.42,3077.04,2818.57,82594.60
4/18/2017,2655.48,2987.42,3077.04,2818.57,82594.60
4/17/2017,2660.29,2992.83,3082.61,2823.67,82744.20
4/14/2017,2659.46,2991.89,3081.65,2822.79,82718.50
4/13/2017,2659.46,2991.89,3081.65,2822.79,82718.50
4/12/2017,2650.53,2981.85,3071.31,2813.32,82440.80
4/11/2017,2597.16,2921.81,3009.46,2756.67,80780.70
4/10/2017,2594.07,2918.33,3005.88,2753.39,80684.50
4/7/2017,2614.66,2941.49,3029.73,2775.23,81325.10
4/6/2017,2602.98,2928.35,3016.20,2762.84,80961.60
4/5/2017,2600.07,2925.08,3012.83,2759.75,80871.10
4/4/2017,2629.85,2958.58,3047.34,2791.36,81797.50
4/3/2017,2608.10,2934.11,3022.13,2768.27,81121.10
3/31/2017,2598.88,2923.74,3011.45,2758.49,80834.30
3/30/2017,2606.73,2932.57,3020.55,2766.82,81078.30
3/29/2017,2611.23,2937.63,3025.76,2771.60,81218.30
3/28/2017,2631.24,2960.15,3048.95,2792.84,81840.70
3/27/2017,2631.87,2960.85,3049.68,2793.51,81860.20
3/24/2017,2623.52,2951.46,3040.00,2784.64,81600.50
3/23/2017,2628.88,2957.49,3046.21,2790.33,81767.40
3/22/2017,2628.28,2956.82,3045.52,2789.70,81748.70
3/21/2017,2604.27,2929.80,3017.69,2764.20,81002.00
3/20/2017,2589.33,2913.00,3000.39,2748.36,80537.30
3/17/2017,2588.79,2912.39,2999.76,2747.78,80520.30
3/16/2017,2587.47,2910.90,2998.23,2746.38,80479.40
3/15/2017,2532.04,2848.55,2934.01,2687.55,78755.10
3/14/2017,2553.10,2872.24,2958.41,2709.90,79410.20
3/13/2017,2577.37,2899.54,2986.53,2735.66,80165.10
3/10/2017,2574.05,2895.81,2982.68,2732.13,80061.90
3/9/2017,2589.33,2913.00,3000.39,2748.36,80537.20
3/8/2017,2593.46,2917.64,3005.17,2752.74,80665.70
3/7/2017,2608.07,2934.08,3022.10,2768.24,81120.10
3/6/2017,2640.51,2970.57,3059.69,2802.68,82129.00
3/3/2017,2634.61,2963.94,3052.86,2796.42,81945.50
3/2/2017,2654.85,2986.71,3076.31,2817.90,82575.10
3/1/2017,2664.97,2998.09,3088.03,2828.64,82889.70
2/28/2017,2693.34,3030.01,3120.91,2858.75,83772.10
2/27/2017,2698.53,3035.85,3126.93,2864.27,83933.80
2/24/2017,2693.63,3030.33,3121.24,2859.06,83781.40
2/23/2017,2681.28,3016.44,3106.93,2845.95,83397.10
2/22/2017,2662.97,2995.84,3085.72,2826.52,82827.70
2/21/2017,2653.07,2984.70,3074.24,2816.00,82519.60
2/20/2017,2661.89,2994.63,3084.47,2825.37,82793.90
2/17/2017,2675.78,3010.25,3100.56,2840.11,83226.20
2/16/2017,2674.06,3008.32,3098.57,2838.29,83172.70
2/15/2017,2633.35,2962.52,3051.40,2795.08,81906.20
2/14/2017,2648.98,2980.10,3069.50,2811.66,82392.60
2/13/2017,2632.65,2961.73,3050.58,2794.33,81884.60
2/10/2017,2639.26,2969.17,3058.25,2801.36,82090.30
2/9/2017,2661.01,2993.64,3083.45,2824.44,82766.60
2/8/2017,2685.09,3020.73,3111.35,2850.00,83515.70
2/7/2017,2666.54,2999.86,3089.86,2830.31,82938.60
2/6/2017,2650.58,2981.90,3071.36,2813.37,82442.20
2/3/2017,2629.58,2958.28,3047.03,2791.08,81789.00
2/2/2017,2648.31,2979.35,3068.73,2810.96,82371.60
2/1/2017,2613.58,2940.28,3028.49,2774.10,81291.50
1/31/2017,2645.44,2976.12,3065.40,2807.91,82282.40
1/30/2017,2606.80,2932.65,3020.63,2766.90,81080.60
1/27/2017,2592.91,2917.02,3004.53,2752.15,80648.60
1/26/2017,2603.91,2929.40,3017.28,2763.83,80990.60
1/25/2017,2615.51,2942.45,3030.72,2776.14,81351.40
1/24/2017,2666.54,2999.86,3089.86,2830.31,82938.60
1/23/2017,2658.61,2990.94,3080.67,2821.89,82692.10
1/20/2017,2631.07,2959.95,3048.75,2792.66,81835.50
1/19/2017,2621.11,2948.75,3037.21,2782.08,81525.70
1/18/2017,2657.95,2990.19,3079.90,2821.19,82671.60
1/17/2017,2658.00,2990.25,3079.96,2821.24,82673.10
1/16/2017,2634.90,2964.26,3053.19,2796.72,81954.40
1/13/2017,2610.25,2936.53,3024.63,2770.56,81187.80
1/12/2017,2637.45,2967.13,3056.14,2799.42,82033.80
1/11/2017,2589.02,2912.65,3000.03,2748.03,80527.40
1/10/2017,2606.09,2931.85,3019.81,2766.15,81058.50
1/9/2017,2585.27,2908.43,2995.68,2744.04,80410.80
1/6/2017,2569.75,2890.97,2977.70,2727.57,79928.30
1/5/2017,2571.56,2893.01,2979.80,2729.50,79984.40
1/4/2017,2549.37,2868.04,2954.08,2705.94,79294.20
1/3/2017,2528.59,2844.66,2930.00,2683.88,78647.80
1/2/2017,2500.43,2812.98,2897.37,2653.99,77772.20
12/30/2016,2500.43,2812.98,2897.37,2653.99,77772.20
12/29/2016,2509.28,2822.94,2907.63,2663.39,78047.20
12/28/2016,2486.90,2797.76,2881.69,2639.63,77351.30
12/27/2016,2475.32,2784.74,2868.28,2627.34,76991.20
12/26/2016,2466.94,2775.31,2858.57,2618.45,76730.40
12/23/2016,2466.94,2775.31,2858.57,2618.45,76730.40
12/22/2016,2474.14,2783.41,2866.91,2626.09,76954.40
12/21/2016,2474.16,2783.43,2866.93,2626.11,76955.00
12/20/2016,2462.11,2769.87,2852.97,2613.32,76580.20
12/19/2016,2477.61,2787.31,2870.93,2629.77,77062.20
12/16/2016,2465.05,2773.18,2856.38,2616.44,76671.50
12/15/2016,2458.46,2765.77,2848.74,2609.45,76466.60
12/14/2016,2523.59,2839.04,2924.21,2678.58,78492.50
12/13/2016,2515.34,2829.76,2914.65,2669.82,78235.70
12/12/2016,2507.13,2820.52,2905.14,2661.11,77980.40
12/9/2016,2523.39,2838.81,2923.97,2678.36,78486.30
12/8/2016,2535.36,2852.28,2937.85,2691.07,78858.50
12/7/2016,2564.51,2885.07,2971.62,2722.00,79765.20
12/6/2016,2560.38,2880.43,2966.84,2717.63,79636.70
12/5/2016,2550.44,2869.25,2955.33,2707.08,79327.70
12/2/2016,2574.62,2896.45,2983.34,2732.74,80079.60
12/1/2016,2553.96,2873.21,2959.41,2710.82,79437.10
11/30/2016,2592.63,2916.71,3004.21,2751.86,80639.70
11/29/2016,2620.14,2947.66,3036.09,2781.06,81495.50
11/28/2016,2623.51,2951.45,3039.99,2784.63,81600.30
11/25/2016,2614.13,2940.90,3029.13,2774.68,81308.40
11/24/2016,2621.52,2949.21,3037.69,2782.52,81538.40
11/23/2016,2610.78,2937.13,3025.24,2771.12,81204.20
11/22/2016,2657.49,2989.68,3079.37,2820.70,82657.30
11/21/2016,2659.20,2991.60,3081.35,2822.52,82710.40
11/18/2016,2653.58,2985.28,3074.84,2816.55,82535.70
11/17/2016,2674.09,3008.35,3098.60,2838.32,83173.60
11/16/2016,2681.21,3016.36,3106.85,2845.87,83395.10
11/15/2016,2670.83,3004.68,3094.82,2834.86,83072.20
11/14/2016,2619.87,2947.35,3035.77,2780.77,81487.20
11/11/2016,2669.20,3002.85,3092.94,2833.13,83021.40
11/10/2016,2713.57,3052.77,3144.35,2880.22,84401.50
11/9/2016,2738.64,3080.97,3173.40,2906.83,85181.10
11/8/2016,2746.85,3090.21,3182.92,2915.55,85436.60
11/7/2016,2752.89,3097.00,3189.91,2921.96,85624.30
11/4/2016,2795.74,3145.21,3239.57,2967.45,86957.30
11/3/2016,2791.82,3140.80,3235.02,2963.28,86835.20
11/2/2016,2798.67,3148.50,3242.96,2970.55,87048.40
11/1/2016,2764.58,3110.15,3203.45,2934.36,85987.90
10/31/2016,2731.28,3072.69,3164.87,2899.02,84952.40
10/28/2016,2733.43,3075.11,3167.36,2901.30,85019.20
10/27/2016,2721.72,3061.94,3153.80,2888.88,84655.10
10/26/2016,2729.39,3070.56,3162.68,2897.01,84893.50
10/25/2016,2728.19,3069.21,3161.29,2895.74,84856.20
10/24/2016,2719.16,3059.06,3150.83,2886.16,84575.40
10/21/2016,2722.17,3062.44,3154.31,2889.35,84669.00
10/20/2016,2731.90,3073.39,3165.59,2899.68,84971.60
10/19/2016,2721.27,3061.43,3153.27,2888.40,84640.90
10/18/2016,2697.99,3035.24,3126.30,2863.69,83916.90
10/17/2016,2696.81,3033.91,3124.93,2862.44,83880.20
10/14/2016,2685.12,3020.76,3111.38,2850.02,83516.70
10/13/2016,2712.98,3052.10,3143.66,2879.59,84383.10
10/12/2016,2688.96,3025.08,3115.83,2854.10,83636.10
10/11/2016,2682.44,3017.75,3108.28,2847.18,83433.10
10/10/2016,2695.38,3032.30,3123.27,2860.92,83835.80
10/7/2016,2700.40,3037.95,3129.09,2866.25,83991.70
10/6/2016,2689.61,3025.81,3116.58,2854.79,83656.30
10/5/2016,2715.84,3055.32,3146.98,2882.63,84472.20
10/4/2016,2744.76,3087.86,3180.50,2913.34,85371.50
10/3/2016,2809.45,3160.63,3255.45,2981.99,87383.70
9/30/2016,2830.94,3184.81,3280.35,3004.80,88052.00
9/29/2016,2834.34,3188.63,3284.29,3008.41,88157.80
9/28/2016,2826.05,3179.31,3274.69,2999.62,87900.00
9/27/2016,2835.88,3190.37,3286.08,3010.05,88205.70
9/26/2016,2872.49,3231.55,3328.50,3048.91,89344.30
9/23/2016,2868.52,3227.09,3323.90,3044.69,89221.00
9/22/2016,2872.28,3231.32,3328.26,3048.69,89338.00
9/21/2016,2857.19,3214.34,3310.77,3032.67,88868.60
9/20/2016,2831.01,3184.89,3280.44,3004.88,88054.10
9/19/2016,2831.26,3185.17,3280.73,3005.15,88062.10
9/16/2016,2818.74,3171.08,3266.21,2991.85,87672.50
9/15/2016,2822.54,3175.36,3270.62,2995.89,87790.80
9/14/2016,2842.24,3197.52,3293.45,3016.80,88403.60
9/13/2016,2847.23,3203.13,3299.22,3022.09,88558.80
9/12/2016,2849.28,3205.44,3301.60,3024.27,88622.40
9/9/2016,2855.71,3212.67,3309.05,3031.09,88822.60
9/8/2016,2868.55,3227.12,3323.93,3044.72,89221.90
9/7/2016,2877.50,3237.19,3334.31,3054.23,89500.10
9/6/2016,2860.69,3218.28,3314.83,3036.38,88977.30
9/5/2016,2850.80,3207.15,3303.36,3025.88,88669.80
9/2/2016,2847.25,3203.16,3299.25,3022.11,88559.50
9/1/2016,2820.58,3173.15,3268.34,2993.80,87730.00
8/31/2016,2818.99,3171.36,3266.50,2992.11,87680.50
8/30/2016,2841.81,3197.04,3292.95,3016.34,88390.20
8/29/2016,2848.99,3205.11,3301.26,3023.95,88613.40
8/26/2016,2843.05,3198.43,3294.38,3017.65,88428.80
8/25/2016,2847.80,3203.78,3299.89,3022.70,88576.60
8/24/2016,2863.94,3221.93,3318.59,3039.83,89078.40
8/23/2016,2893.17,3254.82,3352.46,3070.85,89987.80
8/22/2016,2885.72,3246.44,3343.83,3062.95,89755.80
8/19/2016,2901.90,3264.64,3362.58,3080.12,90259.30
8/18/2016,2900.11,3262.62,3360.50,3078.22,90203.60
8/17/2016,2883.78,3244.25,3341.58,3060.89,89695.50
8/16/2016,2885.17,3245.82,3343.19,3062.36,89738.90
8/15/2016,2878.96,3238.83,3335.99,3055.77,89545.60
8/12/2016,2906.47,3269.78,3367.87,3084.97,90401.30
8/11/2016,2911.18,3275.08,3373.33,3089.97,90547.90
8/10/2016,2889.76,3250.98,3348.51,3067.24,89881.50
8/9/2016,2883.21,3243.61,3340.92,3060.28,89677.70
8/8/2016,2872.24,3231.27,3328.21,3048.64,89336.60
8/5/2016,2877.60,3237.30,3334.42,3054.33,89503.50
8/4/2016,2933.09,3299.73,3398.72,3113.23,91229.30
8/3/2016,2926.00,3291.75,3390.50,3105.70,91008.90
8/2/2016,2926.47,3292.28,3391.05,3106.20,91023.50
8/1/2016,2897.08,3259.22,3357.00,3075.01,90109.40
7/29/2016,2890.16,3251.43,3348.97,3067.66,89893.90
7/28/2016,2893.61,3255.31,3352.97,3071.32,90001.20
7/27/2016,2869.42,3228.10,3324.94,3045.65,89249.00
7/26/2016,2861.15,3218.79,3315.35,3036.86,88991.60
7/25/2016,2842.06,3197.32,3293.24,3016.61,88398.00
7/22/2016,2849.59,3205.79,3301.96,3024.60,88632.20
7/21/2016,2854.39,3211.19,3307.53,3029.70,88781.30
7/20/2016,2843.04,3198.42,3294.37,3017.64,88428.50
7/19/2016,2873.31,3232.47,3329.44,3049.77,89369.90
7/18/2016,2883.23,3243.63,3340.94,3060.30,89678.50
7/15/2016,2861.05,3218.68,3315.24,3036.76,88988.60
7/14/2016,2847.76,3203.73,3299.84,3022.65,88575.30
7/13/2016,2894.36,3256.16,3353.84,3072.12,90024.70
7/12/2016,2898.35,3260.64,3358.46,3076.35,90148.90
7/11/2016,2930.80,3297.15,3396.06,3110.79,91158.10
7/8/2016,2932.87,3299.48,3398.46,3112.99,91222.30
7/7/2016,2939.48,3306.92,3406.13,3120.02,91428.00
7/6/2016,2964.01,3334.51,3434.55,3146.05,92191.10
7/5/2016,2930.39,3296.69,3395.59,3110.36,91145.20
7/4/2016,2921.70,3286.91,3385.52,3101.14,90875.10
7/1/2016,2901.36,3264.03,3361.95,3079.55,90242.30
6/30/2016,2866.05,3224.31,3321.04,3042.07,89144.00
6/29/2016,2876.17,3235.69,3332.76,3052.81,89458.90
6/28/2016,2860.60,3218.18,3314.73,3036.29,88974.50
6/27/2016,2894.63,3256.46,3354.15,3072.40,90033.00
6/24/2016,2871.15,3230.04,3326.94,3047.48,89302.70
6/23/2016,2729.96,3071.21,3163.35,2897.63,84911.10
6/22/2016,2743.01,3085.89,3178.47,2911.48,85317.30
6/21/2016,2762.58,3107.90,3201.14,2932.24,85925.90
6/20/2016,2776.79,3123.89,3217.61,2947.33,86367.70
6/17/2016,2784.03,3132.03,3225.99,2955.01,86593.10
6/16/2016,2835.08,3189.47,3285.15,3009.20,88180.70
6/15/2016,2769.51,3115.70,3209.17,2939.60,86141.50
6/14/2016,2783.20,3131.10,3225.03,2954.13,86567.30
6/13/2016,2763.30,3108.71,3201.97,2933.00,85948.10
6/10/2016,2739.04,3081.42,3173.86,2907.26,85193.80
6/9/2016,2712.61,3051.69,3143.24,2879.21,84371.60
6/8/2016,2706.87,3045.23,3136.59,2873.12,84193.20
6/7/2016,2663.46,2996.39,3086.28,2827.03,82842.90
6/6/2016,2681.30,3016.46,3106.95,2845.97,83397.80
6/3/2016,2684.72,3020.31,3110.92,2849.60,83504.20
6/2/2016,2623.18,2951.08,3039.61,2784.28,81590.00
6/1/2016,2632.65,2961.73,3050.58,2794.33,81884.60
5/31/2016,2622.09,2949.85,3038.35,2783.13,81556.10
5/30/2016,2628.33,2956.87,3045.58,2789.75,81750.20
5/27/2016,2621.39,2949.06,3037.53,2782.38,81534.40
5/26/2016,2642.00,2972.25,3061.42,2804.26,82175.40
5/25/2016,2644.31,2974.85,3064.10,2806.72,82247.10
5/24/2016,2690.94,3027.31,3118.13,2856.21,83697.60
5/23/2016,2702.42,3040.22,3131.43,2868.39,84054.60
5/20/2016,2720.82,3060.92,3152.75,2887.92,84627.10
5/19/2016,2699.57,3037.02,3128.13,2865.37,83966.10
5/18/2016,2741.13,3083.77,3176.28,2909.47,85258.80
5/17/2016,2743.60,3086.55,3179.15,2912.10,85335.50
5/16/2016,2761.94,3107.18,3200.40,2931.57,85905.80
5/13/2016,2717.41,3057.09,3148.80,2884.30,84521.00
5/12/2016,2741.03,3083.66,3176.17,2909.37,85255.60
5/11/2016,2734.25,3076.03,3168.31,2902.17,85044.60
5/10/2016,2705.38,3043.55,3134.86,2871.53,84146.70
5/9/2016,2706.46,3044.77,3136.11,2872.68,84180.20
5/6/2016,2759.44,3104.37,3197.50,2928.91,85828.10
5/5/2016,2738.95,3081.32,3173.76,2907.16,85191.00
5/4/2016,2747.62,3091.07,3183.80,2916.36,85460.60
5/3/2016,2764.73,3110.32,3203.63,2934.53,85992.80
5/2/2016,2745.24,3088.40,3181.05,2913.84,85386.40
4/29/2016,2741.72,3084.44,3176.97,2910.10,85277.10
4/28/2016,2686.37,3022.17,3112.84,2851.36,83555.40
4/27/2016,2665.17,2998.32,3088.27,2828.86,82895.90
4/26/2016,2655.78,2987.75,3077.38,2818.88,82604.10
4/25/2016,2655.77,2987.74,3077.37,2818.87,82603.60
4/22/2016,2659.50,2991.94,3081.70,2822.84,82719.60
4/21/2016,2665.51,2998.70,3088.66,2829.21,82906.50
4/20/2016,2665.34,2998.51,3088.47,2829.04,82901.20
4/19/2016,2686.29,3022.08,3112.74,2851.27,83553.10
4/18/2016,2641.15,2971.29,3060.43,2803.35,82148.80
4/15/2016,2627.71,2956.17,3044.86,2789.09,81731.00
4/14/2016,2642.17,2972.44,3061.61,2804.43,82180.60
4/13/2016,2667.65,3001.11,3091.14,2831.48,82973.20
4/12/2016,2680.35,3015.39,3105.85,2844.96,83368.20
4/11/2016,2680.57,3015.64,3106.11,2845.20,83375.00
4/8/2016,2651.28,2982.69,3072.17,2814.11,82463.90
4/7/2016,2656.84,2988.95,3078.62,2820.02,82636.90
4/6/2016,2618.65,2945.98,3034.36,2779.47,81449.10
4/5/2016,2631.85,2960.83,3049.65,2793.48,81859.60
4/4/2016,2597.46,2922.14,3009.80,2756.98,80790.10
4/1/2016,2583.88,2906.87,2994.08,2742.58,80367.60
3/31/2016,2633.70,2962.91,3051.80,2795.45,81917.20
3/30/2016,2638.26,2968.04,3057.08,2800.29,82059.20
3/29/2016,2620.92,2948.54,3037.00,2781.89,81519.80
3/28/2016,2613.67,2940.38,3028.59,2774.19,81294.20
3/25/2016,2618.18,2945.45,3033.81,2778.97,81434.60
3/24/2016,2618.18,2945.45,3033.81,2778.97,81434.60
3/23/2016,2610.89,2937.25,3025.37,2771.24,81207.80
3/22/2016,2687.34,3023.26,3113.96,2852.39,83585.60
3/21/2016,2660.82,2993.42,3083.22,2824.23,82760.90
3/18/2016,2678.93,3013.80,3104.21,2843.46,83324.10
3/17/2016,2715.55,3054.99,3146.64,2882.32,84462.90
3/16/2016,2655.59,2987.54,3077.17,2818.69,82598.20
3/15/2016,2669.20,3002.85,3092.94,2833.13,83021.40
3/14/2016,2681.30,3016.46,3106.95,2845.97,83397.80
3/11/2016,2728.87,3069.98,3162.08,2896.47,84877.40
3/10/2016,2729.80,3071.03,3163.16,2897.45,84906.20
3/9/2016,2693.28,3029.94,3120.84,2858.69,83770.50
3/8/2016,2744.93,3088.05,3180.69,2913.51,85376.80
3/7/2016,2737.91,3080.15,3172.55,2906.06,85158.50
3/4/2016,2758.64,3103.47,3196.57,2928.06,85803.30
3/3/2016,2707.23,3045.63,3137.00,2873.49,84204.30
3/2/2016,2693.07,3029.70,3120.59,2858.46,83763.70
3/1/2016,2700.32,3037.86,3129.00,2866.16,83989.30
2/29/2016,2716.67,3056.25,3147.94,2883.51,84498.00
2/26/2016,2710.03,3048.78,3140.24,2876.46,84291.20
2/25/2016,2731.02,3072.40,3164.57,2898.75,84944.10
2/24/2016,2757.17,3101.82,3194.87,2926.50,85757.70
2/23/2016,2691.58,3028.03,3118.87,2856.88,83717.40
2/22/2016,2669.64,3003.35,3093.45,2833.60,83035.20
2/19/2016,2711.39,3050.31,3141.82,2877.91,84333.80
2/18/2016,2665.03,2998.16,3088.10,2828.70,82891.80
2/17/2016,2661.51,2994.20,3084.03,2824.97,82782.10
2/16/2016,2659.82,2992.30,3082.07,2823.18,82729.80
2/15/2016,2642.79,2973.14,3062.33,2805.09,82199.90
2/12/2016,2718.57,3058.39,3150.14,2885.53,84557.10
2/11/2016,2725.80,3066.53,3158.53,2893.21,84782.00
2/10/2016,2595.52,2919.96,3007.56,2754.92,80729.60
2/9/2016,2602.48,2927.79,3015.62,2762.31,80946.30
2/8/2016,2606.06,2931.82,3019.77,2766.11,81057.50
